document_id,keyword1,score1,keyword2,score2,keyword3,score3,keyword4,score4,keyword5,score5,keyword6,score6,keyword7,score7,keyword8,score8,keyword9,score9,keyword10,score10
CTX195405262,pof,1.0,ojediněle,1.0,inv,1.0,680-758,1.0,580-758,1.0,bronz,1.0,sekyra,1.0,laoky,1.0,278 12,0.0,728,0.0
CTX195405286,československa akademie,4.0,4923/52 5037/52,4.0,klášter sv,4.0,markety poznámky,4.0,vyzděného cihlami,4.0,cesta vchází,4.0,pražní trám,4.0,vlastním vchodem,4.0,rozšiřovala cesta,4.0,vydlážděn valouny,4.0
CTX195405357,obec trotina,4.0,okr,1.0,poř,1.0,inv,1.0,436-9,1.0,keramika,1.0,žár,1.0,hroby,1.0,769-77,1.0,bronzy,1.0
CTX195500040A,422- /f55í,4.0,a4jy ko,4.0,rnp /vf^e,4.0,o*olv*£ kancaý,4.0,martin1ce okr,4.0,votice stredov,4.0,- ^60,4.0,• /obve,4.0,22- ^3^,4.0,*wi rt,4.0
CTX195500227,obec l,4.0,c e,4.0,42%/5s c,4.0,b 1,1.0,okr,1.0,poř,1.0,inv,1.0,povrch,1.0,-136-48,1.0,,
CTX195500243,dělníci porušili,4.0,naleziště leží,4.0,parcele č,4.0,jeví takto,4.0,zpráv dělníků,4.0,sobě přítmělených,4.0,dělníci narazili,4.0,uprostřed jámy,4.0,jiných nádob,4.0,rozděláván oheň,4.0
CTX195500250,obec praha-liboc,4.0,kladenské ul,4.0,ruzyňskému letišti,4.0,dráhy č,4.0,černozemí výplní,4.0,nejspíše neolitické,4.0,bud volutové,4.0,okr,1.0,-vypíehaná,1.0,inv,1.0
CTX195500421,obec poříčany,4.0,upozornění p,4.0,měsíci lednu,4.0,pravěké objekty,4.0,• zjistil,4.0,hornímu okraji,4.0,mírně zužující,4.0,určení dr,4.0,dohna- loví,4.0,zlomky nádob,4.0
CTX195500456,areovetice 6k,4.0,ttmfmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm severně,4.0,par parč,4.0,kte ktedle,4.0,obci bohánka/,4.0,straně severní,4.0,nehluboký příkop,4.0,vlastním válem/,4.0,výška valu,4.0,obvod /měřen,4.0
CTX195500514,služební cestě,4.0,hlášení ing,4.0,ředitele zahrádku,4.0,/ j,4.0,cvičný výzkum,4.0,místní potřeby,4.0,sdělení cestáře,4.0,jeden rok,4.0,části pískovny,4.0,druhé straby,4.0
CTX195500679,karla schneidrová,4.0,zasíláme žádanou,4.0,ka kakápy,4.0,výkop sám,4.0,roli č,4.0,parcely západně,4.0,výkop súa,4.0,dalšího podstat-ného,4.0,pi neproveden,4.0,parcely 122/2,3.5
CTX195501271,služební ceste,4.0,sopečnou vyvřelinu,4.0,podáno hlášení,4.0,pravěké objakty,4.0,méně výrazné,4.0,přesní zakresleny,4.0,nepříznivé počasí,4.0,nedostatek času,4.0,loňském roce,4.0,nějak významnou,4.0
CTX195501456,j +z,4.0,dubn věc,4.0,h r,4.0,-lužické pohřebiště,4.0,rukou hr,4.0,praze iii,4.0,hrušově započal,4.0,těchto dnech,4.0,těžba písku,4.0,rolník p,4.0
CTX195501499,výzkum zpráva,4.0,t 9^,4.0,- kžs,4.0,nína hejny,4.0,květnu t,4.0,možno dokončit,4.0,le- tošn,4.0,rajského vorn,4.0,žídáme vás,4.0,dchozí dohody,4.0
CTX195501604,ocicky ústav,4.0,zahájena ii,4.0,byloks jednáno,4.0,zahájen výkop,4.0,deštivých dnech,4.0,apsidou stavby,4.0,úroveň povrchu,4.0,vrstvou humusu,4.0,železných předmětů,4.0,keramiky vesměs,4.0
CTX195501697,sz /č,4.0,most 36/,4.0,v/ č,4.0,38/ l,4.0,32/ l,4.0,33/ >,4.0,35/ l,4.0,42/ l,4.0,45/ 3/,4.0,‘m *y,4.0
CTX195501886,shey fo,4.0,gegen- stand,4.0,archiv-karte -7*,4.0,alt p,4.0,zeit,1.0,bronzezit-e,1.0,prag—vii,1.0,einzelfund,1.0,inv,1.0,46 plaffen,1.0
CTX195501895,nordische grube,4.0,nordische keramik,4.0,l museums-kartel,4.0,7853 inv,1.0,abtlg,1.0,ergänzt,1.0,hohe,1.0,4-17,1.0,5 cm,1.0,materiál,1.0
CTX195501901,prag xviii,4.0,xviii %rr,4.0,alt p,4.0,neu m,4.0,l museums-kartei,4.0,schestakfels nr,3.5,5338 nr,1.5,tarsetruna,1.0,zeit,1.0,jungsteinz,1.0
CTX195501912,neu m,4.0,fundumstände unbekannt,4.0,l museum,4.0,archiv-karte,1.0,8100 mabstab,1.0,6206 zeit,1.0,bronzezeit,1.0,getrennt,1.0,halshohe,1.0,-st,1.0
CTX195502206A,plastickým otiskem,4.0,středu základny,4.0,tělem vejčitým,4.0,dno 86mm,4.0,žlutočervena vypálené,4.0,otisky plev,4.0,silnějších prutú,4.0,jedné straně,4.0,ii ii,4.0,hřebenovým vpichem,4.0
CTX195502257,okregní museum,4.0,ohrožena buldožerem/,4.0,referent jednal,4.0,kulturní souvrství,4.0,objekty rýsující,4.0,profilu odkryvu,4.0,střepový materiál,4.0,plně rentabilní,4.0,vyměření plochy,4.0,vyfotografování plochy,4.0
CTX195502407,písníku č,4.0,zničeného sídliště,4.0,pískovně č,4.0,jv konce/,4.0,porušených hrobů,4.0,hrobem č,4.0,květináče č,4.0,urna č,4.0,misa č,4.0,poněkud překlopený,4.0
CTX195502683,předhistorický nález,4.0,jan filip,4.0,popelnicová pole,4.0,praha 1936-37,4.0,kopání drenáží,4.0,luční melioraci,4.0,přišli dělníci,4.0,městském museu,4.0,dlouhé vsi,4.0,obojí vsský,4.0
CTX195503147,6314%/ zpráva,4.0,služební cessě,4.0,ikm jižně,4.0,družstevní třešňovkou,4.0,délka objektu,4.0,nenašla žádné,4.0,synek p,4.0,rovněž ony,4.0,pocházely zřejmě,4.0,snad knovízské,4.0
CTX195503218,služební cestě,4.0,sukově ulici,4.0,výkopu rýhy,4.0,vykopali kostru,4.0,částečně zachovalo,4.0,kostra zdá,4.0,vodorovnými žlábýk,4.0,čtyřech nožičkách,4.0,jednom místě,4.0,dobře zachovaná,4.0
CTX195503470,účasti dr,4.0,nm byo,4.0,začištován t,4.0,nejhořejší části,4.0,výš výš12m,4.0,pomocných prostředků,4.0,denní norma,4.0,transport materiálu,4.0,fragnenty keramiky,4.0,vnitřních stěnách,4.0
CTX195503779,stavu zachovalosti,4.0,pražském hradě,4.0,antropolog arch,4.0,hlavně týlní,4.0,basální partie,4.0,zevní straně,4.0,postmortálně deformován,4.0,těchto zbytků,4.0,dob dobzachovaných,4.0,levá poškozená,4.0
CTX195503927,sekancé /kat,4.0,byly zahloubeny,4.0,pískového terénu,4.0,posti prudce,4.0,sebe odděleny,4.0,jižní 70-80cm,4.0,mírně zužují,4.0,odlišné navzájem,4.0,nepatrně tmavším,4.0,kamenný zával,4.0
CTX195504015,4015/55 c,4.0,hradištní /,4.0,zaslanou ústavu,4.0,hradec králové,4.0,ě t,4.0,osady sadová,4.0,mapově označovaná,4.0,okraji lesa,4.0,dvou řadách,4.0,patrně dvojité/,4.0
CTX195504192,antlieopologicr posudik,4.0,zejeticek=chobot /okr,4.0,mladá ddleslav/,4.0,alo miry,4.0,le nax,4.0,2* fysicl,4.0,průměr cnen,4.0,toato posuds,4.0,lese choboty,4.0,katastru obce,4.0
CTX195504211,stará kouřim,4.0,měsíc září,4.0,vesměs příznivé,4.0,podlahovými polštáři,4.0,existen nestejnoměrně,4.0,těchto místech,4.0,hradbou vylučuje,4.0,pokračování staveniště,4.0,celá plocha,4.0,jihu čištěna,4.0
CTX195504254,xvi st,4.0,' „,4.0,plánovaného zaplavení,4.0,výdutě nádob,4.0,úzewí butov,4.0,poli kat,3.5,2880 kat,1.5,líži,1.0,byly,1.0,viii,1.0
CTX195504372,4%- č,4.0,lese táhnoucím,4.0,ži chlic,4.0,ehetin planá,4.0,straně severní,4.0,straně jižní,4.0,x rozkládá,4.0,nichž tři,4.0,výpovědi jar,4.0,plzni nalézt,4.0
CTX195504531,plzni p,4.0,ostrém-u kluku,4.0,sklizni brambor,4.0,hlášení st,4.0,místo navštívila,4.0,nově zoráno,4.0,přimíšenými kamínky,4.0,kuželovitým hrdlem,4.0,stopami prstování,4.0,mělkými žlábky,4.0
CTX195504583,eneolitickém nálezu,4.0,lhotce blatníkovk,4.0,dne l,4.0,-pne ■,4.0,bagr vyhrábl,4.0,zachráněna j,4.0,parcele čís,4.0,zpráv dělníku,4.0,tvrzení pokládám,4.0,šedohnědá ornice,4.0
CTX195504645,oblasti povltaví,4.0,vykonána cesta,4.0,oblasti povlteví,4.0,zúčastnil dr,4.0,antonín hejna,4.0,vede kol,4.0,ředitelství aú,4.0,obec voltýřov,4.0,barokové výstavby,4.0,rozhodnuto zařadit,4.0
CTX195600640,svobodný smek,4.0,pl karlíčkové,4.0,ulo uloi,4.0,pokonaný žehem,4.0,popelnicových polích,4.0,hlubinného hrobu,4.0,dálo právě,4.0,mohylovém --*š~iči,4.0,‘• ieth,4.0,praze -1,4.0
CTX195601179,podniknuta cesta,4.0,výpovědi dělníků,4.0,smíchaný materiál,4.0,těchto místech,4.0,plánu nebude,4.0,místní jzd,4.0,smíchan’ matoriál,4.0,nichž ni,3.5,nichž,1.5,letenská 4,1.0
CTX195601226,cho- telících,4.0,nového bydžova,4.0,staršího data,4.0,žádnou skrývku,4.0,prý kopáno,4.0,telefon abyste,4.0,ktoróm místo,4.0,byly přítomna,4.0,potom dostaly,4.0,nálezy* děkuji,4.0
CTX195601420,w sara’nark,4.0,ad acta,4.0,praze dnefo-v,4.0,18— ruepnee,4.0,krepte ke€,4.0,/auci,1.0,aaa09t,1.0,9a5lnu‘,1.0,rala,1.0,,
CTX195601616,• čsav-archeo,4.0,ocic’ý ústav,4.0,mxs pardubice,4.0,veškerou pečlivostí,4.0,stránce dokumentační,4.0,vyme zenými,4.0,obvodu žlábky,4.0,vnitřně členěn,4.0,jiných jam,4.0,zdají tvořiti,4.0
CTX195601729,rokycany -zpráva,4.0,mohylovém pohřebišti,4.0,uvedený den,4.0,definitivní očíslování,4.0,bronzový nůž,4.0,lze přehlédnout,4.0,obě předchozí,4.0,stav dokumentace,4.0,naprostém pořádku,4.0,tvoří podklad,4.0
CTX195602073,horkách n,4.0,vedoucí výzkumu,4.0,píchané sídliště,4.0,prováděn plošně,4.0,vypracovávány dobže,4.0,kulturní vrstvu,4.0,půdní typ,4.0,vedoucí zmiňuje,4.0,původním povrchu,4.0,mír mírproláklině,4.0
CTX195602103,adbore kultura,4.0,druh nálezu,4.0,lato poln,4.0,a0z 23/,4.0,n čt,4.0,popisem aú,4.0,sousedství zámečku,4.0,dolní paseky,4.0,dolní reuth,4.0,vnější strany,4.0
CTX195602128,2127/66,1.0,,,,,,,,,,,,,,,,,,
CTX195602293,horkách n,4.0,30m dlouhá,4.0,vybírána nejprve,4.0,popelovi_ té,4.0,škeb_ ličky,4.0,miniaturní nádobka,4.0,mramorový korál,4.0,provrtaná múšlička,4.0,20cm dlouhé,4.0,kulturní vrstva,4.0
CTX195602335,péči konservátor,4.0,litomyšl ak,4.0,původní tvrz,4.0,době xvii,4.0,konservátor kubíček,4.0,býval oltář,4.0,mořila nacházet,4.0,zámecké zahradě,4.0,kopání vodovodu,4.0,haadišti hrutově,4.0
CTX195602630,výzkum nynice,3.5,letenská č,3.5,letenská 4,1.5,nynice 15,1.5,věc,1.0,zpráva,1.0,ředitelství,1.0,července 1956,1.0,nynicích,1.0,hloubce,1.0
CTX195602647,obci kruhy,4.0,mnichova hradiště,4.0,kte týdnu,4.0,žádnou cenu,4.0,značně překážel,4.0,vás prosím,4.0,vezměte zatím,4.0,moji zprávu,4.0,týden práce,4.0,napsal později,4.0
CTX195602682,července 19^6,4.0,milý příteli,4.0,posledním týdnu,4.0,svém čase,4.0,adresy dělníků,4.0,polovině měsíce,4.0,tytí nezvyklé,4.0,omluv mne,4.0,ir v-archeologici,4.0,ústav zpráva,4.0
CTX195602963,drtidly obilí,4.0,četnou mazanicí,4.0,vedoucí m,4.0,vedoucí výzkumu,3.5,0 výzkumu,1.5,bylany 3,1.0,vlil,1.0,zpráva,1.0,suchdole,1.0,okr,1.0
CTX195602987,předběžná zpráva,4.0,průběhu výzkumu,4.0,příležitost zajet,4.0,poloze ax,4.0,části parcely,4.0,honu jzd,4.0,pomalu dozrával,4.0,zpočátku obmezen,4.0,snad mladoúnětická,4.0,roku předchozího,4.0
CTX195603025,n y,4.0,opi dum,4.0,— —,4.0,poli č,4.0,území kar,4.0,obce živohošť,4.0,osada ústí,4.0,1/2 sektoru,4.0,dohromady prozkoumána,4.0,vi c/,4.0
CTX195603060,staveništi elektrárny,4.0,provedl prohlídku,4.0,opatovicích n,4.0,zvířecích kostí,4.0,spáleného dřeva,4.0,opálených kamenů,4.0,několika střepu,4.0,osídlením starším,4.0,informací nebudou,4.0,čtyř týdnů,4.0
CTX195603084,historické oddělení,4.0,výzkum příběnice,4.0,pokrsčování prací,4.0,nemoc jednoho,4.0,hmotného střepu,4.0,slitky stříbra,4.0,vrstvu jílu,4.0,vrstvu zásypu,4.0,plochých tašek,4.0,iokusnou sondou,4.0
CTX195603097,výzkum nynice,4.0,pokračování ředitelství,4.0,jeden uložen,4.0,prosté zemi,4.0,nádoby byly,4.0,špatném stavu,4.0,postavená miska,4.0,modrobílými očky,4.0,jeden žlutý,4.0,část pole,4.0
CTX195603213,objekty byly,4.0,vypracování zfotografovány,4.0,ponecháním profilu,4.0,jevilo zvrstvení,4.0,celková situace,4.0,vulutové /,4.0,lužická /,4.0,zachyceno zvrstvení,4.0,doby římské,4.0,sektoru f,4.0
CTX195603369,več,1.0,aouu,1.0,llu,1.0,*ck,1.0,•/a,1.0,fc-,1.0,ppuovo,1.0,‘7i 6,1.0,,,,
CTX195603370,teertoce,1.0,,,,,,,,,,,,,,,,,,
CTX195603443,madé boleslav/,4.0,' zpráva,4.0,horkách n,4.0,července 1956-,4.0,zachytila západní,4.0,vyplývalo jednak,4.0,sebe vzdáleny,4.0,nichž některé,4.0,dosti značně,4.0,sebe vzdálených,4.0
CTX195603565,expositur čís,4.0,1— ■,4.0,mocnost kryjící,4.0,/ l,4.0,dlouhá 9m,4.0,kryta ornici,4.0,40cm hlubokou,4.0,sesílaní vrstvy,4.0,lom ležel,4.0,111/ 54/,4.0
CTX195604145,pseudoanthropomorfní rukojetí,4.0,ar 7111-1056,4.0,letech minulé,4.0,bedha- rík,4.0,správce musea,4.0,bronzový kroužek,4.0,trnu jílce,4.0,horními raménky,4.0,bronzová okrasa,4.0,místního šetření/,4.0
CTX195604508,h/03/z č,4.0,pískovny položené,4.0,pastvinách č,4.0,obce tlučné,4.0,polohy zvané,4.0,hlazeného povrchu,4.0,podařilo zjistit,4.0,zlomky menších,4.0,byly nalezeny,4.0,sebe vzdálených,4.0
CTX195604601,historické oddělení,4.0,reichertová zpráva,4.0,základě dohody,4.0,správou /dr,4.0,hobzkem/ vykonala,4.0,účasti lr,4.0,účelem cesty,4.0,okrese kolín,4.0,/ m,4.0,pusté tvrzi,4.0
CTX195604749,-136-48 j,3.5,48 j,1.5,3/49 1,1.0,poř,1.0,inv,1.0,48 e,1.0,- 7,1.0,136,0.0,,,,
CTX195604795,historické oddělení,4.0,rychnova n,4.0,některých lokalitách,4.0,če sv,4.0,konal služební,4.0,studijní cestu,4.0,severovýchodních cechách,4.0,žádost onv,4.0,rychnově n,4.0,rychnovem n,4.0
CTX195700267,arbesově náměstí,4.0,přizděný těsně,4.0,nej spíše,4.0,vecihlový sloupek,4.0,cihlový sloupek,4.0,sloupek zděn,4.0,jednyfsou tenké,4.0,omezený čas,4.0,nebylo dělníků,4.0,stra strapocházejí,4.0
CTX195700373,okresní museum,4.0,akademie věd,4.0,archeologický ustav,4.0,praha vii,4.0,archeologická nálezy,4.0,prováfou primstav,4.0,prosinci min,4.0,stavbou přehrady,4.0,vědecký popis,4.0,určení stáří,4.0
CTX195700904,museums-kartei,1.0,281,0.0,,,,,,,,,,,,,,,,
CTX195700917,museums- kartei,4.0,281,0.0,,,,,,,,,,,,,,,,
CTX195700936,ovale hohlbuckel,4.0,nschwanzfomiige schliesse,4.0,stark beschädigt,4.0,grobe patina,4.0,scharnier,1.0,bronze,1.0,museums-kartei,1.0,281,0.0,,,,
CTX195700960,gemeindeqcec ee,4.0,archiv-karte ao,4.0,landesmuseum inv,4.0,109w /,4.0,platten nr,4.0,— mabstab,4.0,gemagerter ton,4.0,oberfläche rauh,4.0,ausgebogenem rand,4.0,0160lo,1.0
CTX195700973,■ c,4.0,093/= zeit,4.0,e e,4.0,archiv-karfe ao,4.0,plaffen nr,4.0,/ľlo^ mabsfab,4.0,t wellenbandverzierung,4.0,oberfläche rauh,4.0,museums- kartei,4.0,wolenitz,1.0
CTX195700979,archiv-karte platten,4.0,platten nr,4.0,steinerne flachhacke,4.0,graues c-estein,4.0,kantige seitenbahnen,4.0,unbearbeiteter nacken,4.0,museums- kartei,4.0,mabstab,1.0,2 cm,1.0,5 n,1.0
CTX195700997,t verdicl,4.0,rk li,4.0,ch itt,4.0,59x68,1.0,281,0.0,,,,,,,,,,
CTX195701026,ra ebrannt,4.0,museums- kartei,4.0,kegelfrmiger,1.0,22mm,1.0,281,0.0,,,,,,,,,,
CTX195701035,archiv-karte ao,4.0,mábelek inv,4.0,platten nr,4.0,gescl lossen,4.0,dicke 7mm,4.0,atene,1.0,stand,1.0,gemeinde,1.0,d-l,1.0,mabsfab,1.0
CTX195701094,gegen- sfand,4.0,archiv-karte ao,4.0,landesmuseum in,4.0,n r,4.0,anistalt f,4.0,frhqesohi chte,4.0,spitze fehlt,4.0,ilals gerillt,4.0,museums- kartei,4.0,plátien nr,3.5
CTX195701100,41092,0.0,281,0.0,,,,,,,,,,,,,,,,
CTX195701121,icreisfoříniger goldanhänger,4.0,kanellierter oese,4.0,788 dm,1.0,789 dm,1.0,790 dm,1.0,791 dm,1.0,,,,,,,,
CTX195701138,halbkugelige schssel,4.0,grauroter ton,4.0,gemasert,1.0,mdm,1.0,bdm,1.0,lín,1.0,museums•kartei,1.0,0 21,0.0,6 8,0.0,2 23,0.0
CTX195701145,archiv-karte ao,4.0,landesmuseum inv,4.0,alt plátien,4.0,kugeliger napf,4.0,feingemagerter ton,4.0,oberfläche rauh,4.0,plalten nr,3.5,895 nr,1.5,1 fo,1.0,mabstab,1.0
CTX195701156,archiv-karte inv,4.0,zweifach gewunden,4.0,plátien nr,3.5,plátien,1.5,zeif,1.0,éčocož4,1.0,591 mabstab,1.0,patiniert,1.0,5 cm,1.0,281,0.0
CTX195701177,archiv-karfe ao,4.0,graues gestein,4.0,platten nr,3.0,861 nr,1.5,platten,1.5,22-,1.0,een—,1.0,mabstab,1.0,140^'5,1.0,inv,1.0
CTX195701193,dm •,4.0,9-8 cm,3.5,3 cm,1.5,ton,1.0,cav,1.0,281,0.0,,,,,,,,
CTX195701199,grob tnnchenfrmig,4.0,ton d,4.0,eise graubraun,4.0,varzuglich gebra,4.0,teilweise ergänzt,4.0,oaplal,1.0,geffnetem,1.0,breite,1.0,bestoen,1.0,bdm,1.0
CTX195701203,n gegen-,4.0,n zeit,4.0,-2t7-ceeccs gemeinde,4.0,or3tc-ccc-e l,4.0,archiv-karte ao,4.0,plátien nr,4.0,doilo dne,4.0,stand,1.0,alt 40,1.0,281,0.0
CTX195701274,museums- kartei,4.0,glesbecher,1.0,langem,1.0,verziert,1.0,aufseilebten,1.0,4 liehu,1.0,,,,,,,,
CTX195701290,e n,4.0,ruppen waagerech-,4.0,plátien nr,3.5,plátien,1.5,mabstab,1.0,violette,1.0,museums-kartei,1.0,281,0.0,,,,
CTX195701304,t niedri,4.0,schneide bogenfrmig,4.0,bronze patiniert,4.0,28i,1.0,,,,,,,,,,,,
CTX195701336,falog dv,4.0,rohm,1.0,41% 24,1.0,museums-kartei,1.0,2 038,0.0,281,0.0,,,,,,,,
CTX195701341,doove spinnwirtel,4.0,helldunkelgrauer ton,4.0,und d,4.0,doppelkonisch,1.0,1 cm,1.0,4 cm,1.0,8 cm,1.0,9 cm,1.0,281,0.0,,
CTX195701352,nd eramik,4.0,archiv-karte ao,4.0,platten nr,4.0,' lachhacke,4.0,ver or,4.0,ite er,4.0,iffener schneide,3.5,schneide 43,1.5,zeil,1.0,inv,1.0
CTX195701373,radoniľbz araok,4.0,gegen- stand,4.0,ege fund-,4.0,archiv-karte ao,4.0,unreine patina,4.0,museums- kartel,4.0,platten nr,3.5,platten,1.5,mabstab,1.0,gebogenen,1.0
CTX195701461,/o>+ •,4.0,n drasí,4.0,ietrohre- äo,4.0,diluvitán spra,4.0,nocných veatvich/,4.0,východní části*,4.0,ordontocl hlavou,4.0,lolola lroatza,4.0,lovún boln,4.0,noioma polrrzenýma,4.0
CTX195701676,praha-motol výzkum,4.0,revise materiálu,4.0,starých výzkumů,4.0,zlomku kosti,4.0,kos těný/,4.0,prahy-motola,1.0,lokalita,1.0,pleslová,1.0,5 nim,1.0,/kroužek,1.0
CTX195701698,pravěké odděl,4.0,ředitelství archeologickěho‘ústavu,4.0,rozkaz dr,4.0,šolleho zkoumal,4.0,lokalitu klobouček,4.0,dlouhý cca,4.0,široký cca,4.0,šířce cca,4.0,dva pásy,4.0,obou stran,4.0
CTX195701743,-==- -r*,4.0,nárgmku /2/,4.0,kuličko- dymokury,4.0,' havran,4.0,oblým týlem,4.0,ostěná brasie,4.0,£ otvory,4.0,drobné střepy,4.0,let 1887-1889,4.0,nelezný r,4.0
CTX195701771,nálezová zpráva,4.0,soustavném výzkum,4.0,vedoucí protohist,4.0,/plán č,4.0,orientovaná zhruba,4.0,táh táhse,4.0,obilí /č,4.0,hojnými uhlíčky,4.0,zvířecími kostmi,4.0,touto hlínou,4.0
CTX195701771B,severní profil,4.0,dr lhováková~jansová,4.0,západí profil,4.0,sektov iia,4.0,jižuí profil,4.0,af č,3.5,| c,3.33,■ čneg,3.33,174/ obr,3.19,1q5t obr,3.19
CTX195702126,ky zprva,4.0,cut lu,4.0,archeologický ustav,4.0,hradišti úhošti,4.0,starobylým wogastisburgem,4.0,samotnou lokalitu,4.0,žáky koná,4.0,karlových varech,4.0,kadanská oblast,4.0,karlovarský kraj,4.0
CTX195702169,_ h,4.0,byly nalezeny,4.0,polose natažené,4.0,milodarů-byly odneseny,4.0,příbramě archiváři,4.0,/84,1.0,letenská 4,1.0,archiv,1.0,praze,1.0,značka,1.0
CTX195702170,l -i,4.0,lese čeláková,4.0,kulturní určení,4.0,0- ohlášeny,4.0,letenská 4,1.0,archiv,1.0,praze,1.0,značka,1.0,dopis,1.0,/vi,1.0
CTX195702273,jerusalémě /okr,4.0,jáchymovské doly,4.0,lesa jestřabince,4.0,prozkoumání plochy,4.0,nebyla prokopána,4.0,zahájením výzkumu,4.0,situaci informovati,4.0,knv praha,4.0,stavu naleziště,4.0,dr r,4.0
CTX195702279,kolín okr,4.0,roztříděn materiál,4.0,stručného záznamu,4.0,přinesli pp,4.0,ko kokde,4.0,pozemku č,4.0,spíše silnostěnné,4.0,střepový materiál,4.0,dtto,1.0,zapsaný,1.0
CTX195702297,n ľ,4.0,soustavném výzkumu,4.0,počet dělníků,4.0,začátkem výzkum/,4.0,' síl,4.0,vozovou cestou,4.0,statku hrád,4.0,středu hra,4.0,potoku mastníku,4.0,jednotného plánu,4.0
CTX195702322,května 1957*,4.0,•***-**** gav-archeoloc,4.0,minulém týdnu,4.0,blízkosti školy,4.0,naší škole,4.0,vedoucí vykopávek,4.0,-které snad,4.0,případně zajistit,4.0,budoucnu poškozeno,4.0,mnichovo hradiště,4.0
CTX195702466,zpráva koreferenta,4.0,pleslová pokračuje,4.0,odkryvu přišla,4.0,jakých jakýchmilodarů,4.0,jde zřejmě,4.0,stránce společenské,4.0,horizont zajímavý,4.0,hospodářský objekt,4.0,celé šíři,4.0,dláždění kamení,4.0
CTX195702967,středověk ved,4.0,betlémskou kaplí,4.0,křížovým domem,4.0,objekty trvaly,4.0,velké jámy,4.0,plno keramiky,4.0,celý povrch,4.0,pokryt škvárou,4.0,spálenou hlínou,4.0,nedostatek místa,4.0
CTX195703077,/yse h,4.0,sídlíš tě-osady,4.0,zpráva ved,4.0,zji štěná,4.0,několika kůly,4.0,hradištních objektů,4.0,starší střepy/,4.0,menší jamka,4.0,několika střepy,4.0,četnější keramikou,4.0
CTX195703236,mebtischblatt 5752/4,4.0,reg,1.0,aussig,1.0,kreis,1.0,leitmeritz,1.0,gemarkung,1.0,olhotta,1.0,5753/3,1.0,000,0.0,,
CTX195703241,kreis landskron,4.0,216 reg,1.0,troppau,1.0,7 gemarkung,1.0,ribnik,1.0,metischblatt,1.0,4057/1,1.0,4057/5,1.0,25000,0.0,,
CTX195703252,aoraai ',4.0,aínowerce reg,4.0,mebtischblatt 3752/4,4.0,obokece,1.0,aussig,1.0,kreis,1.0,leitmeritz,1.0,07 gemarkung,1.0,ober-koblitz,1.0,000 včsayvfrane,1.0
CTX195703258,troppan,1.0,metischblatt,1.0,4057/1 1,1.0,,,,,,,,,,,,,,
CTX195703273,' 273,1.0,k*aer‘os,1.0,aussig,1.0,kreis,1.0,leitmeritz,1.0,gemarkung,1.0,000,0.0,,,,,,
CTX195703279,tro ppau,4.0,— archoologickýústavcsavvpraze-,4.0,tschernowie,1.0,metischblatt,1.0,4057/1 1,1.0,25ooo,1.0,,,,,,,,
CTX195703297,ř^il kot/,4.0,3752/3 1,1.0,25cco,1.0,,,,,,,,,,,,,,
CTX195703303,tod<col‘ce o0odce,4.0,67330%* reg,4.0,mefítischblatt 5852/1,4.0,aussig,1.0,kreis,1.0,leitmeritz,1.0,gemarkung,1.0,podseditz,1.0,,,,
CTX195703309,mefítischblatt 5752/3,4.0,clo,1.0,reg,1.0,aussig,1.0,kreis,1.0,leitmeritz,1.0,gemarkung,1.0,nedwieditsch,1.0,000,0.0,,
CTX195703322,metischbl tt,4.0,^^^2,1.0,4057/2,1.0,,,,,,,,,,,,,,
CTX195703355,kulovitými amforami,4.0,pedboženylouny výzkum,4.0,■ zpracoval,4.0,záchranném výzkumu,4.0,blšanech byly,4.0,eneolitiokém hrobě,4.0,stařeckém veku,4.0,individua -9,4.0,metrio-akro- kranní,4.0,arous rovněž,4.0
CTX195703488,mochov osada,4.0,starého dvora,4.0,kostrový hrob,4.0,/ ',4.0,tta zaobdobi,4.0,oddělení oc,4.0,vodovodní potrubí,4.0,kravína jzd,4.0,podlipanského musea,4.0,provedl průkop,4.0
CTX195703516,hradištko osada,4.0,sekanka okres,4.0,korreferent výzkumu,4.0,zj istil,4.0,jmenovaný navázal,4.0,prozkoumanou plochu,4.0,minulém roce,4.0,položil sondy,4.0,těchto místech,4.0,jiném místě,4.0
CTX195703596,3/%/% průmstav,4.0,národní podnik,4.0,týká materiálu,4.0,tomského nemohl,4.0,dosud zastihnout,4.0,mimo hradec,4.0,též nepřítomen,4.0,přímo jemu,4.0,iradec králov,4.0,0-poral druk,4.0
CTX195703615,pískovna okres,4.0,zprava ixxxx,4.0,obdobu -13,4.0,služební cestě,4.0,podepsaný provedl,4.0,pískovně n,4.0,praha šetření,4.0,základě telef,4.0,stanice snb,4.0,pískovna leží,4.0
CTX195703634,tl1957 c,4.0,žct ptloh,4.0,6634/,1.0,lebek,1.0,málezy,1.0,uloženy,1.0,vlčka,1.0,stráží 1490,1.0,7 práci,1.0,místě,1.0
CTX195703836,přílohy č,4.0,pardubice cis,4.0,větším rozsahu,4.0,semí- nu,4.0,levé straně,4.0,vysokém lese,4.0,celých nádobách,4.0,starší výzdobu,4.0,stromečkovitým ornamentem,4.0,krajského musea,4.0
